received_utc,valid,error,seq_gap,seq,d_pct,v_mv,i_ma,p_mw,mppt,fault,chk,computed_chk,raw_line
2026-08-05T04:50:26.941017+00:00,1,,0,11,61,5299.036,284.929,1509.851,trk,0,,,55.009,1.41,0.1,charging,27.5044,50.0,seeking,102.48,100.933,125.08,107.976,23.671,0,"trk,seq=00011,pan=102.48,tilt=100.93,sun_pan=125.08,sun_tilt=107.98,err=23.67,state=seeking,ldr=3399/4095/3111/3814",Orin software solar tracker
2026-08-05T04:50:27.942351+00:00,1,,0,12,63,5299.213,285.012,1510.338,trk,0,,,55.01,1.41,0.1,charging,27.5048,50.0,seeking,104.247,101.587,127.012,107.997,23.65,0,"trk,seq=00012,pan=104.25,tilt=101.59,sun_pan=127.01,sun_tilt=108.00,err=23.65,state=seeking,ldr=3384/4092/3122/3830",Orin software solar tracker
2026-08-05T04:50:28.945395+00:00,1,,0,13,65,5301.633,286.137,1516.993,trk,0,,,55.01,1.417,0.1,charging,27.5051,50.0,seeking,106.004,102.173,128.643,107.933,23.361,0,"trk,seq=00013,pan=106.00,tilt=102.17,sun_pan=128.64,sun_tilt=107.93,err=23.36,state=seeking,ldr=3379/4084/3143/3849",Orin software solar tracker
2026-08-05T04:50:29.944958+00:00,1,,0,14,66,5306.145,288.241,1529.447,trk,0,,,55.011,1.429,0.1,charging,27.5055,50.0,seeking,107.728,102.692,129.964,107.782,22.811,0,"trk,seq=00014,pan=107.73,tilt=102.69,sun_pan=129.96,sun_tilt=107.78,err=22.81,state=seeking,ldr=3384/4079/3175/3870",Orin software solar tracker
2026-08-05T04:50:30.946882+00:00,1,,0,15,68,5312.573,291.248,1547.274,trk,0,,,55.012,1.447,0.1,charging,27.5059,50.0,seeking,109.402,103.141,130.963,107.547,22.006,0,"trk,seq=00015,pan=109.40,tilt=103.14,sun_pan=130.96,sun_tilt=107.55,err=22.01,state=seeking,ldr=3398/4076/3216/3894",Orin software solar tracker
2026-08-05T04:50:31.947218+00:00,1,,0,16,69,5320.613,295.026,1569.718,trk,0,,,55.013,1.47,0.1,charging,27.5063,50.0,seeking,111.003,103.52,131.63,107.227,20.958,0,"trk,seq=00016,pan=111.00,tilt=103.52,sun_pan=131.63,sun_tilt=107.23,err=20.96,state=seeking,ldr=3420/4073/3266/3918",Orin software solar tracker
2026-08-05T04:50:32.949244+00:00,1,,0,17,70,5329.916,299.421,1595.887,trk,0,,,55.013,1.496,0.1,charging,27.5067,50.0,seeking,112.512,103.827,131.961,106.825,19.679,0,"trk,seq=00017,pan=112.51,tilt=103.83,sun_pan=131.96,sun_tilt=106.83,err=19.68,state=seeking,ldr=3449/4069/3323/3943",Orin software solar tracker
2026-08-05T04:50:33.948489+00:00,1,,0,18,72,5340.061,304.242,1624.673,trk,0,,,55.014,1.525,0.1,charging,27.5071,50.0,seeking,113.912,104.06,131.954,106.342,18.186,0,"trk,seq=00018,pan=113.91,tilt=104.06,sun_pan=131.95,sun_tilt=106.34,err=18.19,state=seeking,ldr=3484/4064/3388/3967",Orin software solar tracker
2026-08-05T04:50:34.951168+00:00,1,,0,19,73,5350.605,309.285,1654.864,trk,0,,,55.015,1.555,0.1,charging,27.5075,50.0,seeking,115.186,104.219,131.608,105.78,16.496,0,"trk,seq=00019,pan=115.19,tilt=104.22,sun_pan=131.61,sun_tilt=105.78,err=16.50,state=seeking,ldr=3524/4055/3457/3989",Orin software solar tracker
2026-08-05T04:50:35.951130+00:00,1,,0,20,74,5361.084,314.329,1685.146,trk,0,,,55.016,1.585,0.1,charging,27.5079,50.0,seeking,116.319,104.305,130.927,105.141,14.632,0,"trk,seq=00020,pan=116.32,tilt=104.30,sun_pan=130.93,sun_tilt=105.14,err=14.63,state=seeking,ldr=3566/4043/3530/4007",Orin software solar tracker
2026-08-05T04:50:36.952443+00:00,1,,0,21,75,5371.023,319.142,1714.119,trk,0,,,55.017,1.614,0.1,charging,27.5083,50.0,seeking,117.3,104.315,129.916,104.429,12.617,0,"trk,seq=00021,pan=117.30,tilt=104.32,sun_pan=129.92,sun_tilt=104.43,err=12.62,state=seeking,ldr=3610/4025/3605/4021",Orin software solar tracker
2026-08-05T04:50:37.954466+00:00,1,,0,22,76,5379.952,323.49,1740.359,trk,0,,,55.018,1.64,0.1,charging,27.5088,50.0,seeking,118.111,104.253,128.582,103.646,10.488,0,"trk,seq=00022,pan=118.11,tilt=104.25,sun_pan=128.58,sun_tilt=103.65,err=10.49,state=seeking,ldr=3655/4001/3681/4028",Orin software solar tracker
2026-08-05T04:50:38.955049+00:00,1,,0,23,76,5387.44,327.153,1762.517,trk,0,,,55.018,1.663,0.1,charging,27.5092,50.0,seeking,118.745,104.118,126.936,102.795,8.297,0,"trk,seq=00023,pan=118.75,tilt=104.12,sun_pan=126.94,sun_tilt=102.80,err=08.30,state=seeking,ldr=3698/3970/3756/4028",Orin software solar tracker
2026-08-05T04:58:01.618171+00:00,1,,0,11,61,1.25,-0.125,-0.0,trk,0,,,55.0,-0.1,0.1,discharging,27.5,50.0,seeking,102.488,100.938,125.1,107.976,23.681,0,"trk,seq=00011,pan=102.49,tilt=100.94,sun_pan=125.10,sun_tilt=107.98,err=23.68,state=seeking,ldr=3398/4095/3111/3814",Orin software solar tracker
2026-08-05T04:58:02.672333+00:00,1,,0,12,63,1.25,-0.1,-0.0,trk,0,,,55.0,-0.1,0.1,discharging,27.5,50.0,seeking,104.257,101.591,127.029,107.997,23.656,0,"trk,seq=00012,pan=104.26,tilt=101.59,sun_pan=127.03,sun_tilt=108.00,err=23.66,state=seeking,ldr=3383/4091/3121/3830",Orin software solar tracker
2026-08-05T04:58:03.693251+00:00,1,,0,13,65,1.25,-0.075,-0.0,trk,0,,,55.0,-0.1,0.1,discharging,27.4999,50.0,seeking,106.014,102.177,128.66,107.932,23.366,0,"trk,seq=00013,pan=106.01,tilt=102.18,sun_pan=128.66,sun_tilt=107.93,err=23.37,state=seeking,ldr=3379/4084/3143/3849",Orin software solar tracker
2026-08-05T04:58:04.623416+00:00,1,,0,14,66,1.25,-0.075,-0.0,trk,0,,,55.0,-0.1,0.1,discharging,27.4999,50.0,seeking,107.738,102.696,129.978,107.78,22.813,0,"trk,seq=00014,pan=107.74,tilt=102.70,sun_pan=129.98,sun_tilt=107.78,err=22.81,state=seeking,ldr=3384/4079/3175/3870",Orin software solar tracker
2026-08-05T04:58:05.734373+00:00,1,,0,15,68,1.25,-0.075,-0.0,trk,0,,,55.0,-0.1,0.1,discharging,27.4999,50.0,seeking,109.412,103.145,130.973,107.543,22.005,0,"trk,seq=00015,pan=109.41,tilt=103.15,sun_pan=130.97,sun_tilt=107.54,err=22.00,state=seeking,ldr=3398/4076/3216/3894",Orin software solar tracker
2026-08-05T04:58:06.628380+00:00,1,,0,16,69,0.0,-0.075,-0.0,trk,0,,,55.0,-0.1,0.1,discharging,27.4999,50.0,seeking,111.012,103.522,131.636,107.223,20.953,0,"trk,seq=00016,pan=111.01,tilt=103.52,sun_pan=131.64,sun_tilt=107.22,err=20.95,state=seeking,ldr=3420/4072/3266/3919",Orin software solar tracker
2026-08-05T04:58:07.629857+00:00,1,,0,17,70,1.25,-0.075,-0.0,trk,0,,,55.0,-0.1,0.1,discharging,27.4998,50.0,seeking,112.521,103.827,131.963,106.819,19.671,0,"trk,seq=00017,pan=112.52,tilt=103.83,sun_pan=131.96,sun_tilt=106.82,err=19.67,state=seeking,ldr=3449/4069/3324/3943",Orin software solar tracker
2026-08-05T04:58:08.634716+00:00,1,,0,18,72,0.0,-0.1,-0.0,trk,0,,,55.0,-0.1,0.1,discharging,27.4998,50.0,seeking,113.919,104.059,131.951,106.334,18.175,0,"trk,seq=00018,pan=113.92,tilt=104.06,sun_pan=131.95,sun_tilt=106.33,err=18.17,state=seeking,ldr=3484/4063/3388/3967",Orin software solar tracker
2026-08-05T04:58:09.634929+00:00,1,,0,19,73,1.25,-0.075,-0.0,trk,0,,,55.0,-0.1,0.1,discharging,27.4998,50.0,seeking,115.192,104.217,131.6,105.77,16.482,0,"trk,seq=00019,pan=115.19,tilt=104.22,sun_pan=131.60,sun_tilt=105.77,err=16.48,state=seeking,ldr=3524/4055/3458/3989",Orin software solar tracker
2026-08-05T04:58:10.651643+00:00,1,,0,20,74,0.0,-0.075,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4997,50.0,seeking,116.323,104.303,130.912,105.13,14.613,0,"trk,seq=00020,pan=116.32,tilt=104.30,sun_pan=130.91,sun_tilt=105.13,err=14.61,state=seeking,ldr=3567/4043/3531/4007",Orin software solar tracker
2026-08-05T04:58:11.640377+00:00,1,,0,21,75,0.0,-0.075,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4997,50.0,seeking,117.301,104.314,129.894,104.416,12.594,0,"trk,seq=00021,pan=117.30,tilt=104.31,sun_pan=129.89,sun_tilt=104.42,err=12.59,state=seeking,ldr=3611/4025/3606/4021",Orin software solar tracker
2026-08-05T04:58:12.640028+00:00,1,,0,22,76,1.25,-0.075,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4997,50.0,seeking,118.111,104.25,128.554,103.631,10.461,0,"trk,seq=00022,pan=118.11,tilt=104.25,sun_pan=128.55,sun_tilt=103.63,err=10.46,state=seeking,ldr=3655/4001/3682/4028",Orin software solar tracker
2026-08-05T04:58:13.641374+00:00,1,,0,23,76,0.0,-0.075,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4996,50.0,locked,118.744,104.114,126.901,102.778,8.266,0,"trk,seq=00023,pan=118.74,tilt=104.11,sun_pan=126.90,sun_tilt=102.78,err=08.27,state=locked,ldr=3698/3970/3757/4028",Orin software solar tracker
2026-08-05T04:58:14.643402+00:00,1,,0,24,77,1.25,-0.1,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4996,50.0,locked,119.191,103.905,124.951,101.862,6.111,0,"trk,seq=00024,pan=119.19,tilt=103.91,sun_pan=124.95,sun_tilt=101.86,err=06.11,state=locked,ldr=3738/3931/3828/4021",Orin software solar tracker
2026-08-05T04:58:15.648200+00:00,1,,0,25,77,1.25,-0.1,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4996,50.0,locked,119.446,103.625,122.717,100.887,4.266,0,"trk,seq=00025,pan=119.45,tilt=103.63,sun_pan=122.72,sun_tilt=100.89,err=04.27,state=locked,ldr=3774/3884/3895/4005",Orin software solar tracker
2026-08-05T04:58:16.650850+00:00,1,,0,26,77,0.0,-0.1,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4996,50.0,locked,119.501,103.276,120.22,99.855,3.495,0,"trk,seq=00026,pan=119.50,tilt=103.28,sun_pan=120.22,sun_tilt=099.86,err=03.50,state=locked,ldr=3805/3829/3956/3980",Orin software solar tracker
2026-08-05T04:58:17.650645+00:00,1,,0,27,77,0.0,-0.05,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4995,50.0,locked,119.356,102.859,117.478,98.773,4.497,0,"trk,seq=00027,pan=119.36,tilt=102.86,sun_pan=117.48,sun_tilt=098.77,err=04.50,state=locked,ldr=3830/3767/4010/3947",Orin software solar tracker
2026-08-05T04:58:18.651829+00:00,1,,0,28,76,0.0,-0.075,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4995,50.0,locked,119.007,102.377,114.514,97.644,6.526,0,"trk,seq=00028,pan=119.01,tilt=102.38,sun_pan=114.51,sun_tilt=097.64,err=06.53,state=locked,ldr=3847/3697/4055/3905",Orin software solar tracker
2026-08-05T04:58:19.653604+00:00,1,,0,29,76,0.0,-0.075,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4995,50.0,locked,118.457,101.83,111.351,96.474,8.898,0,"trk,seq=00029,pan=118.46,tilt=101.83,sun_pan=111.35,sun_tilt=096.47,err=08.90,state=locked,ldr=3858/3622/4092/3856",Orin software solar tracker
2026-08-05T04:58:20.656623+00:00,1,,0,30,75,0.0,-0.075,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4994,50.0,seeking,117.733,101.25,108.017,95.267,11.411,0,"trk,seq=00030,pan=117.73,tilt=101.25,sun_pan=108.02,sun_tilt=095.27,err=11.41,state=seeking,ldr=3861/3541/4095/3800",Orin software solar tracker
2026-08-05T04:58:21.658931+00:00,1,,0,31,74,0.0,-0.1,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4994,50.0,seeking,116.831,100.631,104.536,94.029,13.955,0,"trk,seq=00031,pan=116.83,tilt=100.63,sun_pan=104.54,sun_tilt=094.03,err=13.96,state=seeking,ldr=3856/3455/4095/3737",Orin software solar tracker
2026-08-05T04:58:22.660902+00:00,1,,0,32,73,1.25,-0.1,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4994,50.0,seeking,115.745,99.964,100.938,92.765,16.464,0,"trk,seq=00032,pan=115.75,tilt=099.96,sun_pan=100.94,sun_tilt=092.77,err=16.46,state=seeking,ldr=3844/3366/4095/3670",Orin software solar tracker
2026-08-05T04:58:23.661016+00:00,1,,0,33,72,1.25,-0.075,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4994,50.0,seeking,114.475,99.241,97.251,91.48,18.892,0,"trk,seq=00033,pan=114.48,tilt=099.24,sun_pan=097.25,sun_tilt=091.48,err=18.89,state=seeking,ldr=3825/3276/4095/3600",Orin software solar tracker
2026-08-05T04:58:24.665195+00:00,1,,0,34,71,1.25,-0.075,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4993,50.0,seeking,113.019,98.458,93.507,90.181,21.195,0,"trk,seq=00034,pan=113.02,tilt=098.46,sun_pan=093.51,sun_tilt=090.18,err=21.20,state=seeking,ldr=3801/3186/4095/3528",Orin software solar tracker
2026-08-05T04:58:25.665710+00:00,1,,0,35,69,1.25,-0.075,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4993,50.0,seeking,111.38,97.61,89.733,88.872,23.344,0,"trk,seq=00035,pan=111.38,tilt=097.61,sun_pan=089.73,sun_tilt=088.87,err=23.34,state=seeking,ldr=3773/3099/4095/3456",Orin software solar tracker
2026-08-05T04:58:26.668757+00:00,1,,0,36,68,1.25,-0.075,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4993,50.0,seeking,109.568,96.7,85.962,87.559,25.314,0,"trk,seq=00036,pan=109.57,tilt=096.70,sun_pan=085.96,sun_tilt=087.56,err=25.31,state=seeking,ldr=3743/3018/4095/3386",Orin software solar tracker
2026-08-05T04:58:27.671383+00:00,1,,0,37,66,1.25,-0.1,-0.0,trk,0,,,54.998,-0.1,0.1,discharging,27.4992,50.0,seeking,107.6,95.733,82.224,86.248,27.091,0,"trk,seq=00037,pan=107.60,tilt=095.73,sun_pan=082.22,sun_tilt=086.25,err=27.09,state=seeking,ldr=3712/2943/4090/3321",Orin software solar tracker
2026-08-05T04:58:28.674075+00:00,1,,0,38,64,0.0,-0.05,-0.0,trk,0,,,54.998,-0.1,0.1,discharging,27.4992,50.0,seeking,105.507,94.735,78.548,84.945,28.682,0,"trk,seq=00038,pan=105.51,tilt=094.73,sun_pan=078.55,sun_tilt=084.94,err=28.68,state=seeking,ldr=3682/2875/4067/3260",Orin software solar tracker
2026-08-05T04:58:29.677586+00:00,1,,0,39,62,1.25,-0.075,-0.0,trk,0,,,54.998,-0.1,0.1,discharging,27.4992,50.0,seeking,103.307,93.71,74.963,83.654,30.075,0,"trk,seq=00039,pan=103.31,tilt=093.71,sun_pan=074.96,sun_tilt=083.65,err=30.08,state=seeking,ldr=3654/2815/4044/3206",Orin software solar tracker
2026-08-05T04:58:30.677977+00:00,1,,0,40,60,0.0,-0.075,-0.0,trk,0,,,54.998,-0.1,0.1,discharging,27.4992,50.0,seeking,101.016,92.662,71.5,82.382,31.254,0,"trk,seq=00040,pan=101.02,tilt=092.66,sun_pan=071.50,sun_tilt=082.38,err=31.25,state=seeking,ldr=3628/2764/4023/3159",Orin software solar tracker
2026-08-05T04:58:31.680145+00:00,1,,0,41,58,0.0,-0.1,-0.0,trk,0,,,54.998,-0.1,0.1,discharging,27.4991,50.0,seeking,98.653,91.595,68.188,81.135,32.21,0,"trk,seq=00041,pan=098.65,tilt=091.59,sun_pan=068.19,sun_tilt=081.13,err=32.21,state=seeking,ldr=3605/2722/4004/3121",Orin software solar tracker
2026-08-05T04:58:32.681961+00:00,1,,0,42,56,1.25,-0.075,-0.0,trk,0,,,54.998,-0.1,0.1,discharging,27.4991,50.0,seeking,96.232,90.514,65.055,79.918,32.928,0,"trk,seq=00042,pan=096.23,tilt=090.51,sun_pan=065.06,sun_tilt=079.92,err=32.93,state=seeking,ldr=3588/2690/3989/3091",Orin software solar tracker
2026-08-05T04:58:33.683259+00:00,1,,0,43,53,1.25,-0.075,-0.0,trk,0,,,54.998,-0.1,0.1,discharging,27.4991,50.0,seeking,93.777,89.423,62.121,78.735,33.411,0,"trk,seq=00043,pan=093.78,tilt=089.42,sun_pan=062.12,sun_tilt=078.74,err=33.41,state=seeking,ldr=3576/2669/3979/3072",Orin software solar tracker
2026-08-05T04:58:34.686191+00:00,1,,0,44,51,0.0,-0.075,-0.0,trk,0,,,54.998,-0.1,0.1,discharging,27.499,50.0,seeking,91.301,88.326,59.413,77.592,33.647,0,"trk,seq=00044,pan=091.30,tilt=088.33,sun_pan=059.41,sun_tilt=077.59,err=33.65,state=seeking,ldr=3570/2658/3974/3062",Orin software solar tracker
2026-08-05T04:58:35.687261+00:00,1,,0,45,49,2.5,-0.1,-0.0,trk,0,,,54.998,-0.1,0.1,discharging,27.499,50.0,seeking,88.828,87.231,56.951,76.494,33.636,0,"trk,seq=00045,pan=088.83,tilt=087.23,sun_pan=056.95,sun_tilt=076.49,err=33.64,state=seeking,ldr=3570/2659/3974/3062",Orin software solar tracker
2026-08-05T04:58:36.689162+00:00,1,,0,46,47,1.25,-0.075,-0.0,trk,0,,,54.998,-0.1,0.1,discharging,27.499,50.0,seeking,86.373,86.14,54.757,75.446,33.376,0,"trk,seq=00046,pan=086.37,tilt=086.14,sun_pan=054.76,sun_tilt=075.45,err=33.38,state=seeking,ldr=3577/2670/3980/3073",Orin software solar tracker
2026-08-05T04:58:37.691709+00:00,1,,0,47,45,1.25,-0.1,-0.0,trk,0,,,54.998,-0.1,0.1,discharging,27.4989,50.0,seeking,83.958,85.059,52.847,74.451,32.87,0,"trk,seq=00047,pan=083.96,tilt=085.06,sun_pan=052.85,sun_tilt=074.45,err=32.87,state=seeking,ldr=3589/2693/3991/3094",Orin software solar tracker
2026-08-05T04:58:38.696404+00:00,1,,0,48,42,1.25,-0.075,-0.0,trk,0,,,54.998,-0.1,0.1,discharging,27.4989,50.0,seeking,81.601,83.991,51.238,73.515,32.12,0,"trk,seq=00048,pan=081.60,tilt=083.99,sun_pan=051.24,sun_tilt=073.52,err=32.12,state=seeking,ldr=3607/2726/4007/3125",Orin software solar tracker
2026-08-05T04:58:39.695699+00:00,1,,0,49,40,0.0,-0.1,-0.0,trk,0,,,54.998,-0.1,0.1,discharging,27.4989,50.0,seeking,79.322,82.941,49.942,72.642,31.133,0,"trk,seq=00049,pan=079.32,tilt=082.94,sun_pan=049.94,sun_tilt=072.64,err=31.13,state=seeking,ldr=3629/2769/4026/3165",Orin software solar tracker
2026-08-05T04:58:40.695286+00:00,1,,0,50,38,1.25,-0.075,-0.0,trk,0,,,54.998,-0.1,0.1,discharging,27.4989,50.0,seeking,77.135,81.912,48.97,71.834,29.914,0,"trk,seq=00050,pan=077.14,tilt=081.91,sun_pan=048.97,sun_tilt=071.83,err=29.91,state=seeking,ldr=3656/2821/4048/3214",Orin software solar tracker
2026-08-05T04:58:41.699444+00:00,1,,0,51,36,0.0,-0.075,-0.0,trk,0,,,54.998,-0.1,0.1,discharging,27.4988,50.0,seeking,75.062,80.91,48.33,71.097,28.476,0,"trk,seq=00051,pan=075.06,tilt=080.91,sun_pan=048.33,sun_tilt=071.10,err=28.48,state=seeking,ldr=3684/2883/4071/3270",Orin software solar tracker
2026-08-05T04:58:42.699311+00:00,1,,0,52,35,0.0,-0.075,-0.0,trk,0,,,54.998,-0.1,0.1,discharging,27.4988,50.0,seeking,73.114,79.941,48.026,70.432,26.829,0,"trk,seq=00052,pan=073.11,tilt=079.94,sun_pan=048.03,sun_tilt=070.43,err=26.83,state=seeking,ldr=3715/2952/4094/3332",Orin software solar tracker
2026-08-05T04:58:43.703626+00:00,1,,0,53,33,0.0,-0.1,-0.0,trk,0,,,54.998,-0.1,0.1,discharging,27.4988,50.0,seeking,71.334,79.031,48.062,69.842,25.02,0,"trk,seq=00053,pan=071.33,tilt=079.03,sun_pan=048.06,sun_tilt=069.84,err=25.02,state=seeking,ldr=3745/3029/4095/3400",Orin software solar tracker
2026-08-05T04:58:44.706159+00:00,1,,0,54,32,0.0,-0.075,-0.0,trk,0,,,54.997,-0.1,0.1,discharging,27.4987,50.0,seeking,69.729,78.179,48.437,69.331,23.057,0,"trk,seq=00054,pan=069.73,tilt=078.18,sun_pan=048.44,sun_tilt=069.33,err=23.06,state=seeking,ldr=3772/3109/4095/3470",Orin software solar tracker
2026-08-05T04:58:45.707893+00:00,1,,0,55,30,1.25,-0.1,-0.0,trk,0,,,54.997,-0.1,0.1,discharging,27.4987,50.0,seeking,68.305,77.38,49.148,68.901,20.95,0,"trk,seq=00055,pan=068.31,tilt=077.38,sun_pan=049.15,sun_tilt=068.90,err=20.95,state=seeking,ldr=3797/3192/4095/3543",Orin software solar tracker
2026-08-05T04:58:46.708651+00:00,1,,0,56,29,0.0,-0.075,-0.0,trk,0,,,54.997,-0.1,0.1,discharging,27.4987,50.0,seeking,67.068,76.631,50.189,68.553,18.712,0,"trk,seq=00056,pan=067.07,tilt=076.63,sun_pan=050.19,sun_tilt=068.55,err=18.71,state=seeking,ldr=3816/3278/4095/3615",Orin software solar tracker
2026-08-05T04:58:47.711774+00:00,1,,0,57,28,1.25,-0.05,-0.0,trk,0,,,54.997,-0.1,0.1,discharging,27.4987,50.0,seeking,66.016,75.926,51.552,68.288,16.357,0,"trk,seq=00057,pan=066.02,tilt=075.93,sun_pan=051.55,sun_tilt=068.29,err=16.36,state=seeking,ldr=3831/3364/4095/3687",Orin software solar tracker
2026-08-05T04:58:48.713405+00:00,1,,0,58,27,1.25,-0.075,-0.0,trk,0,,,54.997,-0.1,0.1,discharging,27.4986,50.0,seeking,65.15,75.258,53.226,68.109,13.904,0,"trk,seq=00058,pan=065.15,tilt=075.26,sun_pan=053.23,sun_tilt=068.11,err=13.90,state=seeking,ldr=3839/3450/4095/3756",Orin software solar tracker
2026-08-05T04:58:49.715562+00:00,1,,0,59,27,1.25,-0.075,-0.0,trk,0,,,54.997,-0.1,0.1,discharging,27.4986,50.0,seeking,64.469,74.621,55.197,68.015,11.385,0,"trk,seq=00059,pan=064.47,tilt=074.62,sun_pan=055.20,sun_tilt=068.01,err=11.38,state=seeking,ldr=3840/3535/4095/3821",Orin software solar tracker
2026-08-05T04:58:50.717126+00:00,1,,0,60,26,0.0,-0.1,-0.0,trk,0,,,54.997,-0.1,0.1,discharging,27.4986,50.0,locked,63.966,74.011,57.449,68.007,8.861,0,"trk,seq=00060,pan=063.97,tilt=074.01,sun_pan=057.45,sun_tilt=068.01,err=08.86,state=locked,ldr=3834/3618/4095/3880",Orin software solar tracker
2026-08-05T04:58:51.719449+00:00,1,,0,61,26,0.0,-0.075,-0.0,trk,0,,,54.997,-0.1,0.1,discharging,27.4985,50.0,locked,63.678,73.463,59.964,68.086,6.535,0,"trk,seq=00061,pan=063.68,tilt=073.46,sun_pan=059.96,sun_tilt=068.09,err=06.53,state=locked,ldr=3820/3696/4056/3932",Orin software solar tracker
2026-08-05T04:58:52.722224+00:00,1,,0,62,26,1.25,-0.1,-0.0,trk,0,,,54.997,-0.1,0.1,discharging,27.4985,50.0,locked,63.61,72.98,62.723,68.25,4.812,0,"trk,seq=00062,pan=063.61,tilt=072.98,sun_pan=062.72,sun_tilt=068.25,err=04.81,state=locked,ldr=3797/3768/4006/3976",Orin software solar tracker
2026-08-05T04:58:53.723559+00:00,1,,0,63,26,0.0,-0.075,-0.0,trk,0,,,54.997,-0.1,0.1,discharging,27.4985,50.0,locked,63.76,72.566,65.701,68.5,4.506,0,"trk,seq=00063,pan=063.76,tilt=072.57,sun_pan=065.70,sun_tilt=068.50,err=04.51,state=locked,ldr=3766/3831/3945/4010",Orin software solar tracker
2026-08-05T04:58:54.725884+00:00,1,,0,64,26,0.0,-0.075,-0.0,trk,0,,,54.997,-0.1,0.1,discharging,27.4984,50.0,locked,64.129,72.22,68.876,68.833,5.832,0,"trk,seq=00064,pan=064.13,tilt=072.22,sun_pan=068.88,sun_tilt=068.83,err=05.83,state=locked,ldr=3727/3886/3876/4035",Orin software solar tracker
2026-08-05T04:58:55.728917+00:00,1,,0,65,27,1.25,-0.075,-0.0,trk,0,,,54.997,-0.1,0.1,discharging,27.4984,50.0,locked,64.712,71.944,72.222,69.249,7.979,0,"trk,seq=00065,pan=064.71,tilt=071.94,sun_pan=072.22,sun_tilt=069.25,err=07.98,state=locked,ldr=3681/3932/3800/4050",Orin software solar tracker
2026-08-05T04:58:56.728726+00:00,1,,0,66,28,0.0,-0.05,-0.0,trk,0,,,54.997,-0.1,0.1,discharging,27.4984,50.0,seeking,65.504,71.74,75.712,69.746,10.401,0,"trk,seq=00066,pan=065.50,tilt=071.74,sun_pan=075.71,sun_tilt=069.75,err=10.40,state=seeking,ldr=3630/3968/3717/4055",Orin software solar tracker
2026-08-05T04:58:57.731470+00:00,1,,0,67,29,1.25,-0.075,-0.0,trk,0,,,54.997,-0.1,0.1,discharging,27.4984,50.0,seeking,66.499,71.609,79.317,70.321,12.882,0,"trk,seq=00067,pan=066.50,tilt=071.61,sun_pan=079.32,sun_tilt=070.32,err=12.88,state=seeking,ldr=3573/3995/3629/4050",Orin software solar tracker
2026-08-05T04:58:58.734058+00:00,1,,0,68,30,0.0,-0.1,-0.0,trk,0,,,54.997,-0.1,0.1,discharging,27.4983,50.0,seeking,67.687,71.551,83.008,70.973,15.332,0,"trk,seq=00068,pan=067.69,tilt=071.55,sun_pan=083.01,sun_tilt=070.97,err=15.33,state=seeking,ldr=3514/4013/3539/4037",Orin software solar tracker
2026-08-05T04:58:59.736048+00:00,1,,0,69,31,1.25,-0.1,-0.0,trk,0,,,54.997,-0.1,0.1,discharging,27.4983,50.0,seeking,69.061,71.565,86.756,71.698,17.696,0,"trk,seq=00069,pan=069.06,tilt=071.57,sun_pan=086.76,sun_tilt=071.70,err=17.70,state=seeking,ldr=3453/4023/3447/4017",Orin software solar tracker
2026-08-05T04:59:00.738508+00:00,1,,0,70,32,1.25,-0.075,-0.0,trk,0,,,54.997,-0.1,0.1,discharging,27.4983,50.0,seeking,70.606,74.427,90.53,102.475,34.404,0,"trk,seq=00070,pan=070.61,tilt=074.43,sun_pan=090.53,sun_tilt=102.47,err=34.40,state=seeking,ldr=3515/4077/2473/3036",Orin software solar tracker
2026-08-05T04:59:01.738988+00:00,1,,0,71,34,0.0,-0.075,-0.0,trk,0,,,54.996,-0.1,0.1,discharging,27.4982,50.0,seeking,72.313,77.104,94.3,103.349,34.238,0,"trk,seq=00071,pan=072.31,tilt=077.10,sun_pan=094.30,sun_tilt=103.35,err=34.24,state=seeking,ldr=3460/4083/2484/3106",Orin software solar tracker
2026-08-05T04:59:02.742118+00:00,1,,0,72,36,1.25,-0.075,-0.0,trk,0,,,54.996,-0.1,0.1,discharging,27.4982,50.0,seeking,74.165,79.608,98.035,104.157,34.241,0,"trk,seq=00072,pan=074.16,tilt=079.61,sun_pan=098.04,sun_tilt=104.16,err=34.24,state=seeking,ldr=3404/4080/2490/3166",Orin software solar tracker
